hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000023755,4038,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-20 11:03:32,2020-04-20 11:03:32,2020-04-20,9,3,0,0,3,9,7,0
DOH000000000023755,5207,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-21 12:06:44,2020-04-21 12:06:44,2020-04-21,9,3,0,0,1,11,7,0
DOH000000000023755,1264,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-17 10:27:52,2020-04-17 10:27:52,2020-04-17,0,3,0,0,0,6,7,0
DOH000000000023755,2082,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-18 9:38:21,2020-04-18 9:38:21,2020-04-18,5,3,0,0,6,6,7,0
DOH000000000023755,6226,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo",2020-04-22 9:58:58,2020-04-22 9:58:58,2020-04-22,8,4,0,0,1,13,7,0
DOH000000000032082,6421,THE PREMIER MEDICAL CENTER,2020-04-22 12:20:57,2020-04-22 12:20:57,2020-04-22,0,1,0,3,0,0,8,2
,991,,2020-04-17 8:22:05,2020-04-17 8:22:05,2020-04-17,0,0,0,0,0,0,0,0
,3189,,2020-04-19 14:26:22,2020-04-19 14:26:22,2020-04-19,0,0,0,0,0,0,0,0
,152,,2020-04-16 8:15:30,2020-04-16 8:15:30,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000001,184,PIDDIG DISTRICT HOSPITAL,2020-04-16 8:31:02,2020-04-16 8:31:02,2020-04-16,0,0,0,0,2,0,0,0
DOH000000000000001,5752,PIDDIG DISTRICT HOSPITAL,2020-04-22 8:06:12,2020-04-22 8:06:12,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000000001,2725,PIDDIG DISTRICT HOSPITAL,2020-04-19 8:17:02,2020-04-19 8:17:02,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000000001,1807,PIDDIG DISTRICT HOSPITAL,2020-04-18 8:06:09,2020-04-18 8:06:09,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000000001,1027,PIDDIG DISTRICT HOSPITAL,2020-04-17 8:30:52,2020-04-17 8:30:52,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000000001,4584,PIDDIG DISTRICT HOSPITAL,2020-04-21 8:04:22,2020-04-21 8:04:22,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000000001,3535,PIDDIG DISTRICT HOSPITAL,2020-04-20 7:58:02,2020-04-20 7:58:02,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000000002,5473,CEBU CITY MEDICAL CENTER,2020-04-21 19:14:39,2020-04-21 19:14:39,2020-04-21,0,0,0,5,0,0,0,0
DOH000000000000002,6450,CEBU CITY MEDICAL CENTER,2020-04-22 12:45:45,2020-04-22 12:45:45,2020-04-22,0,0,0,5,0,0,0,0
DOH000000000000003,6252,"DON LEOVIGILDO N. DIAPO, SR. MUNICIPAL HOSPITAL",2020-04-22 10:10:10,2020-04-22 10:10:10,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000003,5333,"DON LEOVIGILDO N. DIAPO, SR. MUNICIPAL HOSPITAL",2020-04-21 14:46:39,2020-04-21 14:46:39,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000003,4290,"DON LEOVIGILDO N. DIAPO, SR. MUNICIPAL HOSPITAL",2020-04-20 16:01:35,2020-04-20 16:01:35,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000004,3656,LABASON DISTRICT HOSPITAL,2020-04-20 8:15:39,2020-04-20 8:15:39,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000000004,267,LABASON DISTRICT HOSPITAL,2020-04-16 9:07:51,2020-04-16 9:07:51,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000000004,1742,LABASON DISTRICT HOSPITAL,2020-04-18 7:57:58,2020-04-18 7:57:58,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000000004,5951,LABASON DISTRICT HOSPITAL,2020-04-22 8:37:35,2020-04-22 8:37:35,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000000004,2571,LABASON DISTRICT HOSPITAL,2020-04-19 7:43:42,2020-04-19 7:43:42,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000000004,1342,LABASON DISTRICT HOSPITAL,2020-04-17 11:37:57,2020-04-17 11:37:57,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000000004,4639,LABASON DISTRICT HOSPITAL,2020-04-21 8:11:10,2020-04-21 8:11:10,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000000012,5093,OUR LADY OF HOPE MEDICAL CLINIC & HOSP.,2020-04-21 10:38:48,2020-04-21 10:38:48,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000012,4043,OUR LADY OF HOPE MEDICAL CLINIC & HOSP.,2020-04-20 11:10:58,2020-04-20 11:10:58,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000019,2246,LA PAZ MUNICIPAL HOSPITAL,2020-04-18 12:27:11,2020-04-18 12:27:11,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000019,3818,LA PAZ MUNICIPAL HOSPITAL,2020-04-20 8:54:19,2020-04-20 8:54:19,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000019,988,LA PAZ MUNICIPAL HOSPITAL,2020-04-17 8:21:33,2020-04-17 8:21:33,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000019,137,LA PAZ MUNICIPAL HOSPITAL,2020-04-16 8:07:14,2020-04-16 8:07:14,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000019,5919,LA PAZ MUNICIPAL HOSPITAL,2020-04-22 8:32:10,2020-04-22 8:32:10,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000019,2832,LA PAZ MUNICIPAL HOSPITAL,2020-04-19 8:45:41,2020-04-19 8:45:41,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000019,4899,LA PAZ MUNICIPAL HOSPITAL,2020-04-21 9:04:25,2020-04-21 9:04:25,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000023,2813,BANGUI DISTRICT HOSPITAL,2020-04-19 8:39:40,2020-04-19 8:39:40,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000000023,3821,BANGUI DISTRICT HOSPITAL,2020-04-20 8:54:51,2020-04-20 8:54:51,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000000023,5966,BANGUI DISTRICT HOSPITAL,2020-04-22 8:40:49,2020-04-22 8:40:49,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000000023,1012,BANGUI DISTRICT HOSPITAL,2020-04-17 8:27:41,2020-04-17 8:27:41,2020-04-17,0,0,1,0,0,0,0,0
DOH000000000000023,1998,BANGUI DISTRICT HOSPITAL,2020-04-18 8:58:34,2020-04-18 8:58:34,2020-04-18,0,0,1,0,0,0,0,0
DOH000000000000023,527,BANGUI DISTRICT HOSPITAL,2020-04-16 13:50:21,2020-04-16 13:50:21,2020-04-16,0,0,1,0,0,0,0,0
DOH000000000000023,4745,BANGUI DISTRICT HOSPITAL,2020-04-21 8:29:54,2020-04-21 8:29:54,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000000024,6318,GERTES CLINIC AND HOSPITAL,2020-04-22 10:55:55,2020-04-22 10:55:55,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000024,2830,GERTES CLINIC AND HOSPITAL,2020-04-19 8:45:25,2020-04-19 8:45:25,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000024,5315,GERTES CLINIC AND HOSPITAL,2020-04-21 14:18:21,2020-04-21 14:18:21,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000024,546,GERTES CLINIC AND HOSPITAL,2020-04-16 14:09:56,2020-04-16 14:09:56,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000024,2109,GERTES CLINIC AND HOSPITAL,2020-04-18 10:03:30,2020-04-18 10:03:30,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000024,3686,GERTES CLINIC AND HOSPITAL,2020-04-20 8:21:57,2020-04-20 8:21:57,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000024,1100,GERTES CLINIC AND HOSPITAL,2020-04-17 8:49:19,2020-04-17 8:49:19,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000060,3779,SIRUMA MUNICIPAL HOSPITAL,2020-04-20 8:44:20,2020-04-20 8:44:20,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000060,171,SIRUMA MUNICIPAL HOSPITAL,2020-04-16 8:24:25,2020-04-16 8:24:25,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000060,4586,SIRUMA MUNICIPAL HOSPITAL,2020-04-21 8:04:38,2020-04-21 8:04:38,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000060,5586,SIRUMA MUNICIPAL HOSPITAL,2020-04-22 7:21:14,2020-04-22 7:21:14,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000060,936,SIRUMA MUNICIPAL HOSPITAL,2020-04-17 8:11:53,2020-04-17 8:11:53,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000060,1793,SIRUMA MUNICIPAL HOSPITAL,2020-04-18 8:04:23,2020-04-18 8:04:23,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000060,2666,SIRUMA MUNICIPAL HOSPITAL,2020-04-19 8:06:21,2020-04-19 8:06:21,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000143,3571,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-20 8:03:33,2020-04-20 8:03:33,2020-04-20,0,0,5,0,0,0,0,0
DOH000000000000143,2955,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-19 9:44:58,2020-04-19 9:44:58,2020-04-19,0,0,5,0,0,0,0,0
DOH000000000000143,515,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-16 13:31:06,2020-04-16 13:31:06,2020-04-16,0,0,5,0,0,0,0,0
DOH000000000000143,1708,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-18 7:47:22,2020-04-18 7:47:22,2020-04-18,0,0,5,0,0,0,0,0
DOH000000000000143,6417,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-22 12:13:36,2020-04-22 12:13:36,2020-04-22,0,0,5,0,0,0,0,0
DOH000000000000143,1345,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-17 11:40:49,2020-04-17 11:40:49,2020-04-17,0,0,5,0,0,0,0,0
DOH000000000000143,4833,ELVIN U. MASIGAN INTEGRATED MEMORIAL HOSPITAL,2020-04-21 8:49:05,2020-04-21 8:49:05,2020-04-21,0,0,5,0,0,0,0,0
DOH000000000000221,6010,BARILI DISTRICT HOSPITAL,2020-04-22 8:50:42,2020-04-22 8:50:42,2020-04-22,0,0,2,0,2,0,0,0
DOH000000000000221,2762,BARILI DISTRICT HOSPITAL,2020-04-19 8:24:43,2020-04-19 8:24:43,2020-04-19,0,0,2,0,2,0,0,0
DOH000000000000221,1877,BARILI DISTRICT HOSPITAL,2020-04-18 8:18:45,2020-04-18 8:18:45,2020-04-18,0,0,2,0,2,0,0,0
DOH000000000000221,4730,BARILI DISTRICT HOSPITAL,2020-04-21 8:26:47,2020-04-21 8:26:47,2020-04-21,0,0,2,0,2,0,0,0
DOH000000000000221,1035,BARILI DISTRICT HOSPITAL,2020-04-17 8:32:01,2020-04-17 8:32:01,2020-04-17,0,0,2,0,2,0,0,0
DOH000000000000221,3624,BARILI DISTRICT HOSPITAL,2020-04-20 8:11:01,2020-04-20 8:11:01,2020-04-20,0,0,2,0,2,0,0,0
DOH000000000000222,2409,BULALACAO COMMUNITY HOSPITAL,2020-04-18 18:01:59,2020-04-18 18:01:59,2020-04-18,0,0,6,2,0,0,0,0
DOH000000000000222,4205,BULALACAO COMMUNITY HOSPITAL,2020-04-20 14:25:55,2020-04-20 14:25:55,2020-04-20,0,0,6,2,0,0,0,0
DOH000000000000222,3295,BULALACAO COMMUNITY HOSPITAL,2020-04-19 20:16:37,2020-04-19 20:16:37,2020-04-19,0,0,6,2,0,0,0,0
DOH000000000000222,573,BULALACAO COMMUNITY HOSPITAL,2020-04-16 14:38:27,2020-04-16 14:35:39,2020-04-16,0,0,5,3,0,0,0,0
DOH000000000000222,5205,BULALACAO COMMUNITY HOSPITAL,2020-04-21 12:01:16,2020-04-21 12:01:16,2020-04-21,0,0,6,2,0,0,0,0
DOH000000000000222,6429,BULALACAO COMMUNITY HOSPITAL,2020-04-22 14:48:07,2020-04-22 12:26:23,2020-04-22,0,0,5,2,0,0,0,0
DOH000000000000224,1927,DAANBANTAYAN DISTRICT HOSPITAL,2020-04-18 8:33:18,2020-04-18 8:33:18,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000224,3216,DAANBANTAYAN DISTRICT HOSPITAL,2020-04-19 15:48:53,2020-04-19 15:48:53,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000000224,3668,DAANBANTAYAN DISTRICT HOSPITAL,2020-04-20 8:18:09,2020-04-20 8:18:09,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000000225,1094,OSLOB DISTRICT HOSPITAL,2020-04-17 8:48:13,2020-04-17 8:48:13,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000000225,3627,OSLOB DISTRICT HOSPITAL,2020-04-20 8:11:54,2020-04-20 8:11:54,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000000225,2975,OSLOB DISTRICT HOSPITAL,2020-04-19 9:59:42,2020-04-19 9:59:42,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000000225,472,OSLOB DISTRICT HOSPITAL,2020-04-16 12:25:10,2020-04-16 12:25:10,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000000225,4647,OSLOB DISTRICT HOSPITAL,2020-04-21 8:12:22,2020-04-21 8:12:22,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000000225,6011,OSLOB DISTRICT HOSPITAL,2020-04-22 11:40:19,2020-04-22 8:51:08,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000000226,5280,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-21 13:48:15,2020-04-21 13:48:15,2020-04-21,0,0,0,2,0,0,0,0
DOH000000000000226,2269,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-18 13:09:35,2020-04-18 13:09:35,2020-04-18,0,0,2,2,0,0,0,0
DOH000000000000226,3298,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-19 20:26:27,2020-04-19 20:26:27,2020-04-19,0,0,2,2,0,0,0,0
DOH000000000000226,683,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-16 17:24:32,2020-04-16 17:24:32,2020-04-16,0,0,1,1,0,0,0,0
DOH000000000000226,1398,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-17 13:09:15,2020-04-17 13:09:15,2020-04-17,0,0,1,1,0,0,0,0
DOH000000000000226,6466,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-22 13:07:14,2020-04-22 13:07:14,2020-04-22,0,0,0,2,0,0,0,0
DOH000000000000226,4183,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL,2020-04-20 13:55:42,2020-04-20 13:55:42,2020-04-20,0,0,0,2,0,0,0,0
DOH000000000000227,3446,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-20 7:34:59,2020-04-20 7:34:59,2020-04-20,0,0,3,1,3,0,0,0
DOH000000000000227,1660,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-18 7:22:51,2020-04-18 7:22:51,2020-04-18,0,0,3,1,3,0,0,0
DOH000000000000227,2647,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-19 8:03:38,2020-04-19 8:03:38,2020-04-19,0,0,3,1,0,0,0,0
DOH000000000000227,873,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-17 7:59:45,2020-04-17 7:59:45,2020-04-17,0,0,3,1,0,0,0,0
DOH000000000000227,408,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-16 11:19:39,2020-04-16 11:19:39,2020-04-16,0,0,3,1,3,0,0,0
DOH000000000000227,5675,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-22 7:49:29,2020-04-22 7:49:29,2020-04-22,0,0,3,1,3,0,0,0
DOH000000000000227,4786,REGIONAL HEALTH SERVICE 2 HOSPITAL,2020-04-21 8:37:28,2020-04-21 8:37:28,2020-04-21,0,0,2,2,0,0,0,0
DOH000000000000228,2914,QUEZON MEDICARE HOSPITAL,2020-04-19 9:23:44,2020-04-19 9:23:44,2020-04-19,0,0,0,1,0,0,0,0
DOH000000000000228,6362,QUEZON MEDICARE HOSPITAL,2020-04-22 11:31:47,2020-04-22 11:31:47,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000000228,1229,QUEZON MEDICARE HOSPITAL,2020-04-17 9:57:32,2020-04-17 9:57:32,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000228,4174,QUEZON MEDICARE HOSPITAL,2020-04-20 13:43:26,2020-04-20 13:43:26,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000000228,1796,QUEZON MEDICARE HOSPITAL,2020-04-18 8:04:56,2020-04-18 8:04:56,2020-04-18,0,0,0,1,0,0,0,0
DOH000000000000228,5137,QUEZON MEDICARE HOSPITAL,2020-04-21 11:08:44,2020-04-21 11:08:44,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000000228,237,QUEZON MEDICARE HOSPITAL,2020-04-16 8:52:32,2020-04-16 8:52:32,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000230,3735,LASAM DISTRICT HOSPITAL,2020-04-20 8:32:32,2020-04-20 8:32:32,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000230,4709,LASAM DISTRICT HOSPITAL,2020-04-21 8:22:35,2020-04-21 8:22:35,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000230,6050,LASAM DISTRICT HOSPITAL,2020-04-22 8:58:58,2020-04-22 8:58:58,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000230,2825,LASAM DISTRICT HOSPITAL,2020-04-19 8:42:46,2020-04-19 8:42:46,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000230,1988,LASAM DISTRICT HOSPITAL,2020-04-18 8:53:52,2020-04-18 8:53:52,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000230,1389,LASAM DISTRICT HOSPITAL,2020-04-17 12:46:15,2020-04-17 12:46:15,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000231,5871,LUBANG DISTRICT HOSPITAL,2020-04-22 8:22:53,2020-04-22 8:22:53,2020-04-22,0,0,3,0,0,0,0,0
DOH000000000000231,4078,LUBANG DISTRICT HOSPITAL,2020-04-20 11:40:01,2020-04-20 11:40:01,2020-04-20,0,0,3,0,0,0,0,0
DOH000000000000231,4851,LUBANG DISTRICT HOSPITAL,2020-04-21 8:54:35,2020-04-21 8:54:35,2020-04-21,0,0,3,0,0,0,0,0
DOH000000000000231,181,LUBANG DISTRICT HOSPITAL,2020-04-16 8:29:02,2020-04-16 8:29:02,2020-04-16,0,0,3,0,0,0,0,0
DOH000000000000233,1247,TOLEDO CITY GENERAL HOSPITAL,2020-04-17 10:09:30,2020-04-17 10:09:30,2020-04-17,0,0,1,1,0,0,0,0
DOH000000000000233,6284,TOLEDO CITY GENERAL HOSPITAL,2020-04-22 10:27:28,2020-04-22 10:27:28,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000000233,3164,TOLEDO CITY GENERAL HOSPITAL,2020-04-19 13:42:51,2020-04-19 13:42:51,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000000233,4232,TOLEDO CITY GENERAL HOSPITAL,2020-04-20 15:01:56,2020-04-20 15:01:56,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000000233,2167,TOLEDO CITY GENERAL HOSPITAL,2020-04-18 10:55:07,2020-04-18 10:55:07,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000000233,587,TOLEDO CITY GENERAL HOSPITAL,2020-04-16 14:53:42,2020-04-16 14:53:42,2020-04-16,0,0,1,1,0,0,0,0
DOH000000000000233,4966,TOLEDO CITY GENERAL HOSPITAL,2020-04-21 9:31:41,2020-04-21 9:31:41,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000000234,6581,BINDOY DISTRICT HOSPITAL,2020-04-22 15:05:23,2020-04-22 15:05:23,2020-04-22,0,0,6,1,0,0,0,0
DOH000000000000235,3653,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-20 8:15:20,2020-04-20 8:15:20,2020-04-20,0,0,2,1,0,0,0,0
DOH000000000000235,6269,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-22 10:17:16,2020-04-22 10:17:16,2020-04-22,0,0,3,0,0,0,0,0
DOH000000000000235,5025,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-21 10:00:03,2020-04-21 10:00:03,2020-04-21,0,0,2,1,0,0,0,0
DOH000000000000235,3017,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-19 10:44:52,2020-04-19 10:44:52,2020-04-19,0,0,2,1,0,0,0,0
DOH000000000000235,1648,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-18 7:16:53,2020-04-18 7:16:53,2020-04-18,0,0,2,1,0,0,0,0
DOH000000000000235,1127,MATILDE A. OLIVAS DISTRICT HOSPITAL,2020-04-17 8:57:02,2020-04-17 8:57:02,2020-04-17,0,0,2,1,0,0,0,0
DOH000000000000236,148,Ospital ng Palawan,2020-04-16 8:13:55,2020-04-16 8:13:55,2020-04-16,4,0,1,4,4,0,0,1
DOH000000000000239,4815,CAWAYAN MUNICIPAL HOSPITAL,2020-04-21 8:43:46,2020-04-21 8:43:46,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000239,747,CAWAYAN MUNICIPAL HOSPITAL,2020-04-17 6:44:22,2020-04-17 6:44:22,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000239,5758,CAWAYAN MUNICIPAL HOSPITAL,2020-04-22 8:06:49,2020-04-22 8:06:49,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000239,2483,CAWAYAN MUNICIPAL HOSPITAL,2020-04-19 6:56:59,2020-04-19 6:56:59,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000239,3350,CAWAYAN MUNICIPAL HOSPITAL,2020-04-20 6:38:19,2020-04-20 6:38:19,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000239,63,CAWAYAN MUNICIPAL HOSPITAL,2020-04-16 7:24:48,2020-04-16 7:24:48,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000239,2022,CAWAYAN MUNICIPAL HOSPITAL,2020-04-18 9:06:29,2020-04-18 9:06:29,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000240,1663,ZAPANTA GENERAL HOSPITAL,2020-04-18 7:23:49,2020-04-18 7:23:49,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000240,800,ZAPANTA GENERAL HOSPITAL,2020-04-17 7:30:13,2020-04-17 7:30:13,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000240,4780,ZAPANTA GENERAL HOSPITAL,2020-04-21 8:36:46,2020-04-21 8:36:46,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000240,2480,ZAPANTA GENERAL HOSPITAL,2020-04-19 6:56:28,2020-04-19 6:56:28,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000240,3617,ZAPANTA GENERAL HOSPITAL,2020-04-20 8:10:03,2020-04-20 8:10:03,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000240,6460,ZAPANTA GENERAL HOSPITAL,2020-04-22 13:01:21,2020-04-22 13:01:21,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000240,462,ZAPANTA GENERAL HOSPITAL,2020-04-16 12:16:38,2020-04-16 12:16:38,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000243,4908,MAPANDAN COMMUNITY HOSPITAL,2020-04-21 9:07:03,2020-04-21 9:07:03,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000243,6104,MAPANDAN COMMUNITY HOSPITAL,2020-04-22 9:12:02,2020-04-22 9:12:02,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000243,3596,MAPANDAN COMMUNITY HOSPITAL,2020-04-20 8:07:00,2020-04-20 8:07:00,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000243,457,MAPANDAN COMMUNITY HOSPITAL,2020-04-16 12:11:04,2020-04-16 12:11:04,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000243,907,MAPANDAN COMMUNITY HOSPITAL,2020-04-17 8:07:05,2020-04-17 8:07:05,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000246,5524,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-22 6:30:08,2020-04-22 6:30:08,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000000246,1622,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-18 6:56:44,2020-04-18 6:56:44,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000000246,2469,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-19 6:32:20,2020-04-19 6:32:20,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000000246,3434,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-20 7:30:49,2020-04-20 7:30:49,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000000246,4422,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-21 7:06:26,2020-04-21 7:06:26,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000000246,758,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-17 6:57:40,2020-04-17 6:57:40,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000000246,26,SAN JOSE MEDICARE COMMUNITY HOSPITAL,2020-04-16 6:38:43,2020-04-16 6:38:43,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000000247,2449,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-19 5:43:33,2020-04-19 5:43:33,2020-04-19,0,0,5,0,0,0,0,0
DOH000000000000247,810,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-17 7:34:24,2020-04-17 7:34:24,2020-04-17,0,0,5,0,0,0,0,0
DOH000000000000247,5513,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-22 6:12:20,2020-04-22 6:12:20,2020-04-22,0,0,5,0,0,0,0,0
DOH000000000000247,59,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-16 10:00:12,2020-04-16 7:20:00,2020-04-16,0,0,5,0,0,0,0,0
DOH000000000000247,4372,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-21 6:18:22,2020-04-21 6:18:22,2020-04-21,0,0,5,0,0,0,0,0
DOH000000000000247,3322,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-20 6:03:08,2020-04-20 6:03:08,2020-04-20,0,0,5,0,0,0,0,0
DOH000000000000247,1643,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-04-18 7:12:49,2020-04-18 7:12:49,2020-04-18,0,0,5,0,0,0,0,0
