hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000002777,427,ILOCOS TRAINING AND REGIONAL MEDICAL CENTER,2020-04-17 15:46:03,2020-04-17 15:46:03,2020-04-17,328,1090,690,112,613,298,267,473,587
DOH000000000002779,1726,"MARCELO HOSPITAL OF BALIWAG, INC.",2020-04-24 16:26:14,2020-04-24 16:26:14,2020-04-24,485,4800,2105,80,28,4334,135,3869,1189
DOH000000000002829,1489,BATANGAS MEDICAL CENTER,2020-04-24 14:33:07,2020-04-24 14:33:07,2020-04-24,1250,51900,6634,708,3083,1000,4604,12870,1508
DOH000000000002829,329,BATANGAS MEDICAL CENTER,2020-04-17 14:51:51,2020-04-17 14:51:51,2020-04-17,140,27940,233,730,1537,1342,2233,11838,1264
DOH000000000002854,1713,UMINGAN COMMUNITY HOSPITAL,2020-04-24 16:20:08,2020-04-24 16:20:08,2020-04-24,19,300,100,27,140,180,105,700,0
DOH000000000002911,1849,VETERANS MEMORIAL MEDICAL CENTER,2020-04-24 18:46:37,2020-04-24 18:46:37,2020-04-24,450,25000,450,450,450,450,450,20000,450
DOH000000000002974,759,ARAKAN VALLEY DISTRICT HOSPITAL,2020-04-24 7:50:27,2020-04-24 7:50:27,2020-04-24,22,100,22,22,22,2,40,100,22
DOH000000000003072,1210,"ANGONO MEDICS HOSPITAL, INC.",2020-04-24 11:27:53,2020-04-24 11:27:53,2020-04-24,205,800,209,215,78,200,300,550,90
DOH000000000003073,989,BINALBAGAN INFIRMARY,2020-04-24 9:32:05,2020-04-24 9:32:05,2020-04-24,100,400,50,80,52,80,70,400,80
DOH000000000003095,1775,SIQUIJOR PROVINCIAL HOSPITAL,2020-04-24 16:51:20,2020-04-24 16:51:20,2020-04-24,208,45400,384,592,30,0,108,400,20
DOH000000000003191,521,DE LOS SANTOS MEDICAL CENTER,2020-04-17 16:56:31,2020-04-17 16:56:31,2020-04-17,1150,112,5000,212,500,2517,5000,15000,2000
DOH000000000003191,1226,DE LOS SANTOS MEDICAL CENTER,2020-04-24 11:34:38,2020-04-24 11:34:38,2020-04-24,850,130000,5000,1049,1505,1300,4526,14700,2000
DOH000000000003212,1977,ILOCOS SUR DISTRICT HOSPITAL - TAGUDIN,2020-04-25 16:26:17,2020-04-25 16:26:17,2020-04-25,24,200,100,24,24,100,50,500,24
DOH000000000003246,1171,R DE C GALVEZ MEDICAL CENTER,2020-04-24 10:59:25,2020-04-24 10:59:25,2020-04-24,21,1201,245,21,4,34,32,890,0
DOH000000000003246,687,R DE C GALVEZ MEDICAL CENTER,2020-04-19 9:34:06,2020-04-19 9:34:06,2020-04-19,50,1580,47,43,2,50,26,190,0
DOH000000000003281,1291,METROPOLITAN MEDICAL CENTER,2020-04-24 12:25:17,2020-04-24 12:25:17,2020-04-24,250,70900,15800,1000,3000,1200,500,8877,560
DOH000000000003283,235,OSPITAL NG GUIGUINTO,2020-04-17 12:57:02,2020-04-17 12:57:02,2020-04-17,0,3352,1450,48,183,220,334,13847,184
DOH000000000003283,1839,OSPITAL NG GUIGUINTO,2020-04-24 18:14:56,2020-04-24 18:14:56,2020-04-24,0,3101,27,46,309,213,571,14037,179
DOH000000000003313,123,SOUTHERN ISABELA GENERAL HOSPITAL,2020-04-17 10:42:23,2020-04-17 10:42:23,2020-04-17,500,19800,9223,426,729,440,1506,13644,1439
DOH000000000003313,1040,SOUTHERN ISABELA GENERAL HOSPITAL,2020-04-24 9:58:48,2020-04-24 9:58:48,2020-04-24,493,8950,8111,295,634,257,1254,15846,1378
DOH000000000003409,172,ABORLAN MEDICAL HOSPITAL,2020-04-17 11:33:05,2020-04-17 11:33:05,2020-04-17,435,179,132,61,59,33,60,400,195
DOH000000000003409,1165,ABORLAN MEDICAL HOSPITAL,2020-04-24 10:56:31,2020-04-24 10:56:31,2020-04-24,435,179,132,61,59,33,60,400,195
DOH000000000003413,116,KUTA CESAR L. SANG-AN STATION HOSPITAL,2020-04-17 10:28:21,2020-04-17 10:28:21,2020-04-17,37,900,23,44,0,27,0,206,0
DOH000000000003413,1333,KUTA CESAR L. SANG-AN STATION HOSPITAL,2020-04-24 12:55:06,2020-04-24 12:55:06,2020-04-24,31,200,20,39,2,14,0,200,0
DOH000000000003498,1677,OSPITAL NG MAYNILA MEDICAL CENTER,2020-04-24 15:57:34,2020-04-24 15:57:34,2020-04-24,246,3154,2600,450,325,1500,804,10127,7120
DOH000000000003499,1798,OSPITAL NG MUNTINLUPA,2020-04-24 17:14:16,2020-04-24 17:14:16,2020-04-24,968,600,1435,885,858,650,2887,12862,0
DOH000000000003499,496,OSPITAL NG MUNTINLUPA,2020-04-17 16:35:14,2020-04-17 16:35:14,2020-04-17,497,861,1108,178,325,626,1250,5750,0
DOH000000000003522,1509,ST. LUKE?S MEDICAL CENTER,2020-04-24 14:41:55,2020-04-24 14:41:55,2020-04-24,32492,7147,159500,490,26002,38575,11721,979550,2750
DOH000000000003522,679,ST. LUKE?S MEDICAL CENTER,2020-04-18 21:02:37,2020-04-18 21:02:37,2020-04-18,38654,8855,17300,1058,26563,47175,2487,1002300,4402
DOH000000000003559,1473,MANILA EAST MEDICAL CENTER,2020-04-24 14:25:01,2020-04-24 14:25:01,2020-04-24,463,11152,376,470,418,423,500,660,373
DOH000000000003561,197,MANUEL J. SANTOS HOSPITAL,2020-04-17 11:56:49,2020-04-17 11:56:49,2020-04-17,150,8000,5000,19,80,3000,0,300,25
DOH000000000003627,1723,MLANG DISTRICT HOSPITAL,2020-04-24 16:25:13,2020-04-24 16:25:13,2020-04-24,55,1400,55,55,55,8,55,1355,55
DOH000000000003667,911,NUEVA VIZCAYA PROVINCIAL HOSPITAL,2020-04-24 9:02:11,2020-04-24 9:02:11,2020-04-24,50,1000,300,170,130,100,200,80,30
DOH000000000003667,435,NUEVA VIZCAYA PROVINCIAL HOSPITAL,2020-04-17 15:51:45,2020-04-17 15:51:45,2020-04-17,20,500,100,192,192,100,250,200,60
DOH000000000003715,1989,THE MEDICAL CITY - ILOILO,2020-04-25 19:46:43,2020-04-25 19:46:43,2020-04-25,147,31666,96,41,0,7486,0,1275,63
DOH000000000003754,1446,MABALACAT DISTRICT HOSPITAL,2020-04-24 14:09:56,2020-04-24 14:09:56,2020-04-24,31,2000,100,39,5,25,160,200,0
DOH000000000003769,577,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED",2020-04-17 19:38:01,2020-04-17 19:38:01,2020-04-17,10,100,850,92,75,30,105,1300,40
DOH000000000003769,1095,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED",2020-04-24 10:21:08,2020-04-24 10:21:08,2020-04-24,25,1000,1500,90,75,35,100,500,75
DOH000000000003801,1706,M. V. GALLEGO CABANATUAN CITY GENERAL HOSPITAL,2020-04-24 16:16:24,2020-04-24 16:16:24,2020-04-24,55,11900,3861,19,0,801,53,4675,4
DOH000000000003802,1482,CAVITE MEDICAL CENTER,2020-04-24 14:27:49,2020-04-24 14:27:49,2020-04-24,83,3950,900,128,470,40,668,2880,50
DOH000000000003815,537,ZAMBOANGA CITY MEDICAL CENTER,2020-04-17 17:22:02,2020-04-17 17:22:02,2020-04-17,1154,80700,294,195,320,2920,1066,6162,1237
DOH000000000003815,1756,ZAMBOANGA CITY MEDICAL CENTER,2020-04-24 16:42:34,2020-04-24 16:42:34,2020-04-24,1060,68200,739,1424,4919,3915,1183,3023,218
DOH000000000003872,1179,AMANG RODRIGUEZ MEMORIAL MEDICAL CENTER,2020-04-24 11:01:36,2020-04-24 11:01:36,2020-04-24,4437,56210,8853,352,5328,1613,5851,61694,745
DOH000000000003872,174,AMANG RODRIGUEZ MEMORIAL MEDICAL CENTER,2020-04-17 11:33:21,2020-04-17 11:33:21,2020-04-17,6150,80278,6821,1058,98,850,8331,59262,1999
DOH000000000003906,157,BUKIDNON PROVINCIAL HOSPITAL - KIBAWE,2020-04-17 11:21:10,2020-04-17 11:21:10,2020-04-17,11,400,300,16,0,299,50,122,218
DOH000000000003997,1371,SAN CARLOS CITY HOSPITAL,2020-04-24 13:22:12,2020-04-24 13:22:12,2020-04-24,250,16900,0,390,84,0,535,2500,0
DOH000000000004036,1515,ILOCOS SUR DISTRICT HOSPITAL - NARVACAN,2020-04-24 14:44:58,2020-04-24 14:44:58,2020-04-24,82,100,49,29,29,29,23,97,39
DOH000000000004036,491,ILOCOS SUR DISTRICT HOSPITAL - NARVACAN,2020-04-17 16:30:13,2020-04-17 16:30:13,2020-04-17,20,200,15,23,15,15,18,50,15
DOH000000000004076,1789,"ADVENTIST HOSPITAL-DAVAO, INC.",2020-04-24 17:05:02,2020-04-24 17:05:02,2020-04-24,200,850,72,57,0,0,114,441,1558
DOH000000000004076,311,"ADVENTIST HOSPITAL-DAVAO, INC.",2020-04-17 14:29:11,2020-04-17 14:29:11,2020-04-17,266,542,135,49,0,0,114,106,998
DOH000000000004201,1394,MANDAUE CITY HOSPITAL,2020-04-24 13:34:39,2020-04-24 13:34:39,2020-04-24,0,500,300,400,200,0,200,10000,0
DOH000000000004299,495,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL,2020-04-17 16:35:13,2020-04-17 16:35:13,2020-04-17,835,115530,310255,650,75,200,515,8105,2685
DOH000000000004299,1309,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL,2020-04-24 12:40:04,2020-04-24 12:40:04,2020-04-24,682,111525,307163,586,51,156,485,6790,2396
DOH000000000004308,1,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-17 2:29:14,2020-04-17 2:29:14,2020-04-17,26,7000,300,65,40,60,60,4600,200
DOH000000000004308,856,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-24 8:41:13,2020-04-24 8:41:13,2020-04-24,104,11600,400,65,38,85,75,11100,160
DOH000000000004316,524,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-17 17:02:05,2020-04-17 17:02:05,2020-04-17,0,10000,2000,299,5,300,0,9000,0
DOH000000000004316,1357,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-24 13:15:36,2020-04-24 13:15:36,2020-04-24,0,14400,2975,296,0,730,50,8100,0
DOH000000000004329,850,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-24 8:38:57,2020-04-24 8:38:57,2020-04-24,12,200,27,38,42,296,23,399,74
DOH000000000004329,566,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-17 18:53:43,2020-04-17 18:53:43,2020-04-17,13,200,28,38,42,250,23,399,79
DOH000000000004330,21,"OUR LADY OF MT. CARMEL MEDICAL CENTER, INC.",2020-04-17 8:03:39,2020-04-17 8:03:39,2020-04-17,87,2000,201,82,53,382,61,350,394
DOH000000000004330,928,"OUR LADY OF MT. CARMEL MEDICAL CENTER, INC.",2020-04-24 9:07:09,2020-04-24 9:07:09,2020-04-24,164,41100,73,103,118,268,153,3362,467
DOH000000000004358,74,"SUMC FOUNDATION, INC.",2020-04-17 9:34:21,2020-04-17 9:34:21,2020-04-17,0,64600,600,116,128,153,23,4800,0
DOH000000000004397,1353,STA. CECILIA MEDICAL CENTER,2020-04-24 13:13:35,2020-04-24 13:13:35,2020-04-24,50,2000,100,24,20,100,50,2000,100
DOH000000000004426,466,SIMBULAN STO. NI?O HOSPITAL,2020-04-17 16:11:23,2020-04-17 16:11:23,2020-04-17,0,1000,100,53,0,20,50,350,3
DOH000000000004460,1636,BULACAN MEDICAL CENTER,2020-04-24 15:41:06,2020-04-24 15:41:06,2020-04-24,378,3760,150,160,985,400,3427,3915,585
DOH000000000004460,212,BULACAN MEDICAL CENTER,2020-04-17 12:18:47,2020-04-17 12:18:47,2020-04-17,287,710,100,110,300,300,2910,815,205
DOH000000000004489,2041,ARMY GENERAL HOSPITAL,2020-04-26 17:47:29,2020-04-26 17:47:29,2020-04-26,1,2508,507,85,15,553,45,489,48
DOH000000000004534,117,DAVAO DOCTORS HOSPITAL,2020-04-17 10:33:43,2020-04-17 10:33:43,2020-04-17,70,361800,13100,579,490,485,0,138150,238
DOH000000000004534,913,DAVAO DOCTORS HOSPITAL,2020-04-24 9:02:37,2020-04-24 9:02:37,2020-04-24,164,353400,10300,579,0,435,0,110350,9567
DOH000000000004611,1376,D.O. PLAZA MEMORIAL HOSPITAL,2020-04-24 13:26:18,2020-04-24 13:26:18,2020-04-24,65,9900,100,1380,732,50,150,4926,260
DOH000000000004628,1388,ROSARIO DISTRICT HOSPITAL,2020-04-24 13:30:24,2020-04-24 13:30:24,2020-04-24,89,2413,95,16,5,40,208,300,48
DOH000000000004641,1204,CALATAGAN MEDICARE HOSPITAL,2020-04-24 11:25:53,2020-04-24 11:25:53,2020-04-24,10,3000,120,54,25,25,70,1250,10
DOH000000000004691,1544,"ST. FRANCES CABRINI MEDICAL CENTER, INC.",2020-04-24 14:58:21,2020-04-24 14:58:21,2020-04-24,22,21276,1798,290,356,161,243,636,142
DOH000000000004704,310,PRES. RAMON MAGSAYSAY MEMORIAL HOSPITAL,2020-04-17 14:27:41,2020-04-17 14:27:41,2020-04-17,78,702,95,29,27,54,39,162,102
DOH000000000004704,1710,PRES. RAMON MAGSAYSAY MEMORIAL HOSPITAL,2020-04-24 16:18:07,2020-04-24 16:18:07,2020-04-24,214,2100,232,44,42,259,93,543,315
DOH000000000004794,470,"RIVERA MEDICAL CENTER, INC.",2020-04-17 16:12:10,2020-04-17 16:12:10,2020-04-17,59,19400,586,23,111,70,61,5000,314
DOH000000000004794,1409,"RIVERA MEDICAL CENTER, INC.",2020-04-24 13:40:57,2020-04-24 13:40:57,2020-04-24,66,3345,569,28,104,61,74,4309,132
DOH000000000004798,604,PAGADIAN CITY MEDICAL CENTER,2020-04-18 6:59:53,2020-04-18 6:59:53,2020-04-18,18,30900,15,49,11,15,100,50,9
DOH000000000004799,535,SAN LAZARO HOSPITAL,2020-04-17 17:17:21,2020-04-17 17:17:21,2020-04-17,7547,4090,17912,1439,5901,797,3837,10564,20602
DOH000000000004799,1801,SAN LAZARO HOSPITAL,2020-04-24 17:17:25,2020-04-24 17:17:25,2020-04-24,6054,4205,25814,2102,10296,372,3760,10532,35891
DOH000000000004830,1527,MALOLOS SAN VICENTE HOSPITAL,2020-04-24 14:50:11,2020-04-24 14:50:11,2020-04-24,10,1800,100,18,20,50,20,130,20
DOH000000000004914,1884,SARA DISTRICT HOSPITAL,2020-04-24 22:07:41,2020-04-24 22:07:41,2020-04-24,48,7000,782,162,322,414,402,1600,297
DOH000000000004968,1876,CAMP PERALTA STATION HOSPITAL,2020-04-24 21:42:29,2020-04-24 21:42:29,2020-04-24,29,146,95,16,0,14,89,56,5
DOH000000000004969,1245,CAMP NAVARRO GENERAL HOSPITAL,2020-04-24 11:47:55,2020-04-24 11:47:55,2020-04-24,202,4580,150,22,3,40,43,658,18
DOH000000000004971,1199,"GENERAL SANTOS DOCTORS? HOSPITAL, INC.",2020-04-24 11:22:49,2020-04-24 11:22:49,2020-04-24,1465,125838,399,186,30,68,114,38511,2498
DOH000000000004999,1112,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC. (formerly AQ",2020-04-24 10:32:03,2020-04-24 10:32:03,2020-04-24,125,10300,1200,72,120,70,515,2900,450
DOH000000000004999,118,"UNIVERSITY OF SANTO TOMAS (UST) - LEGAZPI, INC. (formerly AQ",2020-04-17 10:36:02,2020-04-17 10:36:02,2020-04-17,8,15400,1420,72,80,71,199,199,440
DOH000000000005004,2006,"BETHANY HOSPITAL, INC.",2020-04-26 10:05:52,2020-04-26 10:05:52,2020-04-26,0,6040,18992,119,389,3088,120,592,457
DOH000000000005027,1512,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-24 14:43:26,2020-04-24 14:43:26,2020-04-24,20,1770,75,22,17,13,30,35,5
DOH000000000005030,1768,SULU PROVINCIAL HOSPITAL,2020-04-24 16:47:25,2020-04-24 16:47:25,2020-04-24,0,4000,190,27,798,0,245,3750,623
DOH000000000005032,1217,UP-PHILIPPINE GENERAL HOSPITAL,2020-04-24 11:30:00,2020-04-24 11:30:00,2020-04-24,5000,576400,172650,2382,24914,13423,13925,143200,5858
DOH000000000005052,995,"Dr. Fernando B. Duran, Sr. Memorial Hospital",2020-04-24 9:33:30,2020-04-24 9:33:30,2020-04-24,12,100,0,18,527,1500,1653,6000,985
DOH000000000005060,1902,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-25 7:58:13,2020-04-25 7:58:13,2020-04-25,63,200,100,63,63,63,63,800,0
DOH000000000005071,1567,"ST. PAUL HOSPITAL OF TUGUEGARAO, INC.",2020-04-24 15:11:39,2020-04-24 15:11:39,2020-04-24,380,80,440,440,440,438,0,500,357
DOH000000000005071,291,"ST. PAUL HOSPITAL OF TUGUEGARAO, INC.",2020-04-17 14:06:25,2020-04-17 14:06:25,2020-04-17,380,80,440,440,440,438,0,500,357
DOH000000000005084,1895,"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC.",2020-04-24 23:44:52,2020-04-24 23:44:52,2020-04-24,1100,44500,12600,1100,50,3800,2500,44350,6190
DOH000000000005093,1495,"V.L. MAKABALI MEMORIAL HOSPITAL, INC.",2020-04-24 14:34:19,2020-04-24 14:34:19,2020-04-24,54,19200,4640,65,10,100,100,1850,207
DOH000000000005093,689,"V.L. MAKABALI MEMORIAL HOSPITAL, INC.",2020-04-19 10:10:51,2020-04-19 10:10:51,2020-04-19,209,20000,6000,65,6,30,100,2199,43
DOH000000000005115,1885,CADIZ DISTRICT HOSPITAL,2020-04-24 22:13:35,2020-04-24 22:13:35,2020-04-24,1147,22692,233,233,233,233,233,1519,233
DOH000000000005139,1391,EASTERN VISAYAS REGIONAL MEDICAL CENTER (new),2020-04-24 13:33:38,2020-04-24 13:33:38,2020-04-24,465,1359,1970,129,647,790,432,31050,961
DOH000000000005139,519,EASTERN VISAYAS REGIONAL MEDICAL CENTER (new),2020-04-17 16:55:18,2020-04-17 16:55:18,2020-04-17,10,8750,1150,107,0,1034,315,37700,0
DOH000000000005148,821,TAAL POLYMEDIC HOSPITAL AND MEDICAL CENTER,2020-04-24 8:23:58,2020-04-24 8:23:58,2020-04-24,120,50,80,26,20,40,200,800,0
DOH000000000005168,1118,SOCSARGEN COUNTY HOSPITAL,2020-04-24 10:34:44,2020-04-24 10:34:44,2020-04-24,70,22185,631,142,340,69,141,3153,1075
DOH000000000005253,1157,"LOS BA?OS DOCTORS HOSPITAL AND MEDICAL CENTER, INCORPORATED",2020-04-24 10:53:41,2020-04-24 10:53:41,2020-04-24,855,29381,4565,44,50,825,593,7472,586
DOH000000000005288,1746,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC.",2020-04-24 16:36:52,2020-04-24 16:36:52,2020-04-24,125,26000,1300,469,40,1000,465,26000,544
DOH000000000005353,269,Don Emilio del Valle Memorial Hospital,2020-04-17 13:36:56,2020-04-17 13:36:56,2020-04-17,120,73000,700,77,21,140,323,19024,1555
DOH000000000005358,1311,CITY OF CANDON HOSPITAL,2020-04-24 12:40:54,2020-04-24 12:40:54,2020-04-24,1096,29104,1923,18,300,1487,193,6744,1193
DOH000000000005381,155,POLOMOLOK MUNICIPAL HOSPITAL,2020-04-17 11:20:05,2020-04-17 11:20:05,2020-04-17,18,4000,16,26,6,16,16,479,24
DOH000000000005418,1777,"LAGUNA DOCTORS HOSPITAL, INC.",2020-04-24 16:52:57,2020-04-24 16:52:57,2020-04-24,16,14800,150,23,150,150,25,1000,840
DOH000000000005449,1420,"URDANETA SACRED HEART HOSPITAL, INC.",2020-04-24 13:48:18,2020-04-24 13:48:18,2020-04-24,58,69000,9800,182,169,200,8,8445,3601
DOH000000000005451,1988,ALEOSAN DISTRICT HOSPITAL,2020-04-25 19:41:15,2020-04-25 19:41:15,2020-04-25,49,37550,324,42,89,50,325,1258,128
DOH000000000005452,1937,INFANTE HOSPITAL MANAGEMENT CORPORATION,2020-04-25 11:42:02,2020-04-25 11:42:02,2020-04-25,45,504,203,23,103,53,50,500,5
DOH000000000005453,1587,ISABELA DOCTORS GENERAL HOSPITAL,2020-04-24 15:20:04,2020-04-24 15:20:04,2020-04-24,207,14000,3152,82,287,0,472,7648,487
DOH000000000005453,461,ISABELA DOCTORS GENERAL HOSPITAL,2020-04-17 16:06:42,2020-04-17 16:06:42,2020-04-17,0,89100,2994,83,144,0,506,3321,372
DOH000000000005574,1436,TANAY GENERAL HOSPITAL,2020-04-24 14:04:52,2020-04-24 14:04:52,2020-04-24,29,300,1000,90,50,50,230,0,4
DOH000000000005640,1637,"THE BLACK NAZARENE HOSPITAL, INC.",2020-04-24 15:41:21,2020-04-24 15:41:21,2020-04-24,1800,8000,100,120,100,100,200,8000,60
DOH000000000005687,1434,SEAMEN?S HOSPITAL,2020-04-24 14:04:25,2020-04-24 14:04:25,2020-04-24,48,493,2500,75,168,90,384,20032,1651
DOH000000000005687,190,SEAMEN?S HOSPITAL,2020-04-17 11:49:14,2020-04-17 11:49:14,2020-04-17,109,567,2650,55,95,189,109,21660,1900
DOH000000000005710,592,"LAS PI?AS CITY MEDICAL CENTER, INC.",2020-04-17 21:31:35,2020-04-17 21:31:35,2020-04-17,150,36000,1000,136,50,40,820,9000,220
DOH000000000005710,1834,"LAS PI?AS CITY MEDICAL CENTER, INC.",2020-04-24 18:01:44,2020-04-24 18:01:44,2020-04-24,202,25000,800,97,150,50,721,6850,410
DOH000000000005738,1365,MCU-FDT MEDICAL FOUNDATION HOSPITAL,2020-04-24 13:20:12,2020-04-24 13:20:12,2020-04-24,70,37000,2000,200,900,500,2800,7000,650
DOH000000000005811,888,"RICARDO LIMSO MEDICAL CENTER, INC.",2020-04-24 8:53:15,2020-04-24 8:53:15,2020-04-24,50,1500,300,39,50,350,70,900,900
DOH000000000005811,95,"RICARDO LIMSO MEDICAL CENTER, INC.",2020-04-17 9:57:02,2020-04-17 9:57:02,2020-04-17,56,1500,500,41,56,106,120,1250,100
DOH000000000005928,1369,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-24 13:21:50,2020-04-24 13:21:50,2020-04-24,0,48,24,24,24,24,10,75,16
DOH000000000005928,2007,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-26 10:09:20,2020-04-26 10:09:20,2020-04-26,0,48,24,24,24,24,10,75,16
DOH000000000005928,563,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-17 18:38:15,2020-04-17 18:38:15,2020-04-17,0,56,28,28,28,28,15,100,20
DOH000000000005935,1702,SAN MIGUEL DISTRICT HOSPITAL,2020-04-24 16:12:05,2020-04-24 16:12:05,2020-04-24,0,4000,2000,180,200,0,120,3000,65
DOH000000000005984,1860,"DAVAO MEDICAL SCHOOL FOUNDATION, INC.",2020-04-24 19:31:10,2020-04-24 19:31:10,2020-04-24,649,15100,11563,515,547,505,290,67450,729
DOH000000000006002,1091,CAMP SIONGCO STATION HOSPITAL,2020-04-24 10:19:58,2020-04-24 10:19:58,2020-04-24,10,200,393,110,30,195,314,224,7
DOH000000000006011,1649,DIVINE GRACE MEDICAL CENTER,2020-04-24 15:46:09,2020-04-24 15:46:09,2020-04-24,70,19000,11100,850,1145,270,985,34600,0
DOH000000000006013,669,FATIMA UNIVERSITY MEDICAL CENTER CORPORATION,2020-04-18 16:54:04,2020-04-18 16:54:04,2020-04-18,286,851,4461,193,88,116,472,6421,311
DOH000000000006013,2013,FATIMA UNIVERSITY MEDICAL CENTER CORPORATION,2020-04-26 11:46:11,2020-04-26 11:46:11,2020-04-26,1487,1928,5447,1386,1107,2147,900,6897,1154
DOH000000000006037,432,"MARY JOHNSTON HOSPITAL, INC.",2020-04-17 15:49:46,2020-04-17 15:49:46,2020-04-17,222,0,371,142,285,398,1257,7248,213
DOH000000000006037,1712,"MARY JOHNSTON HOSPITAL, INC.",2020-04-24 16:19:39,2020-04-24 16:19:39,2020-04-24,1032,1890,1048,678,1048,389,678,10641,726
DOH000000000006046,1585,NATIONAL CHILDREN?S HOSPITAL,2020-04-24 15:19:49,2020-04-24 15:19:49,2020-04-24,6153,21786,21994,1218,0,1245,1100,2065,1442
DOH000000000006049,1202,NORTHERN MINDANAO MEDICAL CENTER,2020-04-24 11:25:06,2020-04-24 11:25:06,2020-04-24,1753,25166,5544,756,4222,1523,3361,15234,849
DOH000000000006079,1678,"ST. PAUL HOSPITAL CAVITE, INC.",2020-04-24 15:57:38,2020-04-24 15:57:38,2020-04-24,234,10727,634,140,169,512,294,2000,624
DOH000000000006497,1173,"DE VERA MEDICAL CENTER, INC.",2020-04-24 10:59:39,2020-04-24 10:59:39,2020-04-24,465,900,1280,120,150,150,130,3800,620
DOH000000000006551,335,MILAGROS ALBANO DISTRICT HOSPITAL,2020-04-17 14:54:08,2020-04-17 14:54:08,2020-04-17,0,2100,4050,91,199,100,168,980,50
DOH000000000006551,1341,MILAGROS ALBANO DISTRICT HOSPITAL,2020-04-24 13:02:52,2020-04-24 13:02:52,2020-04-24,100,1500,3410,71,126,280,248,1250,200
DOH000000000006567,1292,ALFREDO E. MARA?ON SR. MEMORIAL DISTRICT HOSPITAL,2020-04-24 12:25:45,2020-04-24 12:25:45,2020-04-24,51,1000,1000,51,14,51,14,250,50
DOH000000000006572,1986,"FEDERICO ROMAN TIRADOR, SR. MEMORIAL DISTRICT HOSPITAL",2020-04-25 19:36:42,2020-04-25 19:36:42,2020-04-25,63,750,1110,36,28,50,179,1700,21
DOH000000000006592,40,SOUTH COTABATO PROVINCIAL HOSPITAL,2020-04-17 8:29:58,2020-04-17 8:29:58,2020-04-17,42,340,12999,150,34,1470,589,9700,7669
DOH000000000006595,1115,"THE DOCTORS? HOSPITAL, INC.",2020-04-24 10:33:35,2020-04-24 10:33:35,2020-04-24,51,21000,9956,56,5,347,355,13873,771
DOH000000000006596,1279,TONDO MEDICAL CENTER,2020-04-24 12:09:12,2020-04-24 12:09:12,2020-04-24,0,17000,2,87,260,100,1240,10350,1772
DOH000000000006596,302,TONDO MEDICAL CENTER,2020-04-17 14:23:37,2020-04-17 14:23:37,2020-04-17,199,14200,279,54,50,276,92,17700,741
DOH000000000006889,2042,SEMIRARA MINING AND POWER CORPORATION HOSPITAL,2020-04-26 18:13:35,2020-04-26 18:13:35,2020-04-26,0,8848,14,18,27,23,2,685,0
DOH000000000007060,1094,CAPIZ DOCTOR'S HOSPITAL,2020-04-24 10:21:07,2020-04-24 10:21:07,2020-04-24,5,850,108,39,108,108,108,550,0
DOH000000000007064,1811,SAN LORENZO RUIZ WOMEN'S HOSPITAL,2020-04-24 17:34:07,2020-04-24 17:34:07,2020-04-24,990,140000,13950,1099,1033,980,1263,23800,2407
DOH000000000007064,569,SAN LORENZO RUIZ WOMEN'S HOSPITAL,2020-04-17 18:56:21,2020-04-17 18:56:21,2020-04-17,1090,143400,13750,1149,1233,580,1062,24700,2647
DOH000000000007247,480,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - LAAK,2020-04-17 16:22:03,2020-04-17 16:22:03,2020-04-17,40,2,180,80,71,74,96,42,0
DOH000000000007359,1340,NATIONAL CENTER FOR MENTAL HEALTH,2020-04-24 13:02:37,2020-04-24 13:02:37,2020-04-24,127,17448,3057,405,4125,869,6735,16274,14131
DOH000000000007359,627,NATIONAL CENTER FOR MENTAL HEALTH,2020-04-18 9:42:46,2020-04-18 9:42:46,2020-04-18,127,11670,1073,539,2555,250,4334,5050,4143
